xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
27.5	28.5	28 23	segments	28	segments	23	1	997
28.5	29.5	29 23	segments	29	segments	23	1	1046
29.5	30.5	30 23	segments	30	segments	23	1	1144
30.5	31.5	31 23	segments	31	segments	23	1	1193
31.5	32.5	32 23	segments	32	segments	23	1	1242
32.5	33.5	33 23	segments	33	segments	23	1	1291
33.5	34.5	34 23	segments	34	segments	23	1	1340
34.5	35.5	35 23	segments	35	segments	23	1	1389
35.5	36.5	36 23	segments	36	segments	23	1	1438
36.5	37.5	37 23	segments	37	segments	23	1	1487
37.5	38.5	38 23	segments	38	segments	23	1	1536
38.5	39.5	39 23	segments	39	segments	23	1	1585
39.5	40.5	40 23	segments	40	segments	23	1	1683
40.5	41.5	41 23	segments	41	segments	23	1	1732
41.5	42.5	42 23	segments	42	segments	23	1	1781
42.5	43.5	43 23	segments	43	segments	23	1	1830
43.5	44.5	44 23	segments	44	segments	23	1	1879
44.5	45.5	45 23	segments	45	segments	23	1	1928
45.5	46.5	46 23	segments	46	segments	23	1	1977
46.5	47.5	47 23	segments	47	segments	23	1	2026
47.5	48.5	48 23	segments	48	segments	23	1	2075
48.5	49.5	49 23	segments	49	segments	23	1	2124
49.5	50.5	50 23	segments	50	segments	23	1	2222
0.5	1.5	1 24	segments	1	segments	24	1	17
1.5	2.5	2 24	segments	2	segments	24	1	556
2.5	3.5	3 24	segments	3	segments	24	1	1096
3.5	4.5	4 24	segments	4	segments	24	1	1635
4.5	5.5	5 24	segments	5	segments	24	1	2174
5.5	6.5	6 24	segments	6	segments	24	1	2272
6.5	7.5	7 24	segments	7	segments	24	1	2321
7.5	8.5	8 24	segments	8	segments	24	1	2370
8.5	9.5	9 24	segments	9	segments	24	1	2419
9.5	10.5	10 24	segments	10	segments	24	1	66
10.5	11.5	11 24	segments	11	segments	24	1	115
11.5	12.5	12 24	segments	12	segments	24	1	164
12.5	13.5	13 24	segments	13	segments	24	1	213
13.5	14.5	14 24	segments	14	segments	24	1	262
14.5	15.5	15 24	segments	15	segments	24	1	311
15.5	16.5	16 24	segments	16	segments	24	1	360
16.5	17.5	17 24	segments	17	segments	24	1	409
17.5	18.5	18 24	segments	18	segments	24	1	458
18.5	19.5	19 24	segments	19	segments	24	1	507
19.5	20.5	20 24	segments	20	segments	24	1	605
20.5	21.5	21 24	segments	21	segments	24	1	654
21.5	22.5	22 24	segments	22	segments	24	1	703
22.5	23.5	23 24	segments	23	segments	24	1	752
23.5	24.5	1	segments	24	segments	24	1	1
24.5	25.5	25 24	segments	25	segments	24	1	851
25.5	26.5	26 24	segments	26	segments	24	1	900
26.5	27.5	27 24	segments	27	segments	24	1	949
27.5	28.5	28 24	segments	28	segments	24	1	998
28.5	29.5	29 24	segments	29	segments	24	1	1047
29.5	30.5	30 24	segments	30	segments	24	1	1145
30.5	31.5	31 24	segments	31	segments	24	1	1194
31.5	32.5	32 24	segments	32	segments	24	1	1243
32.5	33.5	33 24	segments	33	segments	24	1	1292
33.5	34.5	34 24	segments	34	segments	24	1	1341
34.5	35.5	35 24	segments	35	segments	24	1	1390
35.5	36.5	36 24	segments	36	segments	24	1	1439
36.5	37.5	37 24	segments	37	segments	24	1	1488
37.5	38.5	38 24	segments	38	segments	24	1	1537
38.5	39.5	39 24	segments	39	segments	24	1	1586
39.5	40.5	40 24	segments	40	segments	24	1	1684
40.5	41.5	41 24	segments	41	segments	24	1	1733
41.5	42.5	42 24	segments	42	segments	24	1	1782
42.5	43.5	43 24	segments	43	segments	24	1	1831
43.5	44.5	44 24	segments	44	segments	24	1	1880
44.5	45.5	45 24	segments	45	segments	24	1	1929
45.5	46.5	46 24	segments	46	segments	24	1	1978
46.5	47.5	47 24	segments	47	segments	24	1	2027
47.5	48.5	48 24	segments	48	segments	24	1	2076
48.5	49.5	49 24	segments	49	segments	24	1	2125
49.5	50.5	50 24	segments	50	segments	24	1	2223
0.5	1.5	1 25	segments	1	segments	25	1	18
1.5	2.5	2 25	segments	2	segments	25	1	557
2.5	3.5	3 25	segments	3	segments	25	1	1097
3.5	4.5	4 25	segments	4	segments	25	1	1636
4.5	5.5	5 25	segments	5	segments	25	1	2175
5.5	6.5	6 25	segments	6	segments	25	1	2273
6.5	7.5	7 25	segments	7	segments	25	1	2322
7.5	8.5	8 25	segments	8	segments	25	1	2371
8.5	9.5	9 25	segments	9	segments	25	1	2420
9.5	10.5	10 25	segments	10	segments	25	1	67
10.5	11.5	11 25	segments	11	segments	25	1	116
11.5	12.5	12 25	segments	12	segments	25	1	165
12.5	13.5	13 25	segments	13	segments	25	1	214
13.5	14.5	14 25	segments	14	segments	25	1	263
14.5	15.5	15 25	segments	15	segments	25	1	312
15.5	16.5	16 25	segments	16	segments	25	1	361
16.5	17.5	17 25	segments	17	segments	25	1	410
17.5	18.5	18 25	segments	18	segments	25	1	459
18.5	19.5	19 25	segments	19	segments	25	1	508
19.5	20.5	20 25	segments	20	segments	25	1	606
20.5	21.5	21 25	segments	21	segments	25	1	655
21.5	22.5	22 25	segments	22	segments	25	1	704
22.5	23.5	23 25	segments	23	segments	25	1	753
23.5	24.5	24 25	segments	24	segments	25	1	802
24.5	25.5	1	segments	25	segments	25	1	1
25.5	26.5	26 25	segments	26	segments	25	1	901
26.5	27.5	27 25	segments	27	segments	25	1	950
27.5	28.5	28 25	segments	28	segments	25	1	999
28.5	29.5	29 25	segments	29	segments	25	1	1048
29.5	30.5	30 25	segments	30	segments	25	1	1146
30.5	31.5	31 25	segments	31	segments	25	1	1195
31.5	32.5	32 25	segments	32	segments	25	1	1244
32.5	33.5	33 25	segments	33	segments	25	1	1293
33.5	34.5	34 25	segments	34	segments	25	1	1342
34.5	35.5	35 25	segments	35	segments	25	1	1391
35.5	36.5	36 25	segments	36	segments	25	1	1440
36.5	37.5	37 25	segments	37	segments	25	1	1489
37.5	38.5	38 25	segments	38	segments	25	1	1538
38.5	39.5	39 25	segments	39	segments	25	1	1587
39.5	40.5	40 25	segments	40	segments	25	1	1685
40.5	41.5	41 25	segments	41	segments	25	1	1734
41.5	42.5	42 25	segments	42	segments	25	1	1783
42.5	43.5	43 25	segments	43	segments	25	1	1832
43.5	44.5	44 25	segments	44	segments	25	1	1881
44.5	45.5	45 25	segments	45	segments	25	1	1930
45.5	46.5	46 25	segments	46	segments	25	1	1979
46.5	47.5	47 25	segments	47	segments	25	1	2028
47.5	48.5	48 25	segments	48	segments	25	1	2077
48.5	49.5	49 25	segments	49	segments	25	1	2126
49.5	50.5	50 25	segments	50	segments	25	1	2224
0.5	1.5	1 26	segments	1	segments	26	1	19
1.5	2.5	2 26	segments	2	segments	26	1	558
2.5	3.5	3 26	segments	3	segments	26	1	1098
3.5	4.5	4 26	segments	4	segments	26	1	1637
4.5	5.5	5 26	segments	5	segments	26	1	2176
5.5	6.5	6 26	segments	6	segments	26	1	2274
6.5	7.5	7 26	segments	7	segments	26	1	2323
7.5	8.5	8 26	segments	8	segments	26	1	2372
8.5	9.5	9 26	segments	9	segments	26	1	2421
9.5	10.5	10 26	segments	10	segments	26	1	68
10.5	11.5	11 26	segments	11	segments	26	1	117
11.5	12.5	12 26	segments	12	segments	26	1	166
12.5	13.5	13 26	segments	13	segments	26	1	215
13.5	14.5	14 26	segments	14	segments	26	1	264
14.5	15.5	15 26	segments	15	segments	26	1	313
15.5	16.5	16 26	segments	16	segments	26	1	362
16.5	17.5	17 26	segments	17	segments	26	1	411
17.5	18.5	18 26	segments	18	segments	26	1	460
18.5	19.5	19 26	segments	19	segments	26	1	509
19.5	20.5	20 26	segments	20	segments	26	1	607
20.5	21.5	21 26	segments	21	segments	26	1	656
21.5	22.5	22 26	segments	22	segments	26	1	705
22.5	23.5	23 26	segments	23	segments	26	1	754
23.5	24.5	24 26	segments	24	segments	26	1	803
24.5	25.5	25 26	segments	25	segments	26	1	852
25.5	26.5	1	segments	26	segments	26	1	1
26.5	27.5	27 26	segments	27	segments	26	1	951
27.5	28.5	28 26	segments	28	segments	26	1	1000
28.5	29.5	29 26	segments	29	segments	26	1	1049
29.5	30.5	30 26	segments	30	segments	26	1	1147
30.5	31.5	31 26	segments	31	segments	26	1	1196
31.5	32.5	32 26	segments	32	segments	26	1	1245
32.5	33.5	33 26	segments	33	segments	26	1	1294
33.5	34.5	34 26	segments	34	segments	26	1	1343
34.5	35.5	35 26	segments	35	segments	26	1	1392
35.5	36.5	36 26	segments	36	segments	26	1	1441
36.5	37.5	37 26	segments	37	segments	26	1	1490
37.5	38.5	38 26	segments	38	segments	26	1	1539
38.5	39.5	39 26	segments	39	segments	26	1	1588
39.5	40.5	40 26	segments	40	segments	26	1	1686
40.5	41.5	41 26	segments	41	segments	26	1	1735
41.5	42.5	42 26	segments	42	segments	26	1	1784
42.5	43.5	43 26	segments	43	segments	26	1	1833
43.5	44.5	44 26	segments	44	segments	26	1	1882
44.5	45.5	45 26	segments	45	segments	26	1	1931
45.5	46.5	46 26	segments	46	segments	26	1	1980
46.5	47.5	47 26	segments	47	segments	26	1	2029
47.5	48.5	48 26	segments	48	segments	26	1	2078
48.5	49.5	49 26	segments	49	segments	26	1	2127
49.5	50.5	50 26	segments	50	segments	26	1	2225
0.5	1.5	1 27	segments	1	segments	27	1	20
1.5	2.5	2 27	segments	2	segments	27	1	559
2.5	3.5	3 27	segments	3	segments	27	1	1099
3.5	4.5	4 27	segments	4	segments	27	1	1638
4.5	5.5	5 27	segments	5	segments	27	1	2177
5.5	6.5	6 27	segments	6	segments	27	1	2275
6.5	7.5	7 27	segments	7	segments	27	1	2324
7.5	8.5	8 27	segments	8	segments	27	1	2373
8.5	9.5	9 27	segments	9	segments	27	1	2422
9.5	10.5	10 27	segments	10	segments	27	1	69
10.5	11.5	11 27	segments	11	segments	27	1	118
11.5	12.5	12 27	segments	12	segments	27	1	167
12.5	13.5	13 27	segments	13	segments	27	1	216
13.5	14.5	14 27	segments	14	segments	27	1	265
14.5	15.5	15 27	segments	15	segments	27	1	314
15.5	16.5	16 27	segments	16	segments	27	1	363
16.5	17.5	17 27	segments	17	segments	27	1	412
17.5	18.5	18 27	segments	18	segments	27	1	461
18.5	19.5	19 27	segments	19	segments	27	1	510
19.5	20.5	20 27	segments	20	segments	27	1	608
20.5	21.5	21 27	segments	21	segments	27	1	657
21.5	22.5	22 27	segments	22	segments	27	1	706
22.5	23.5	23 27	segments	23	segments	27	1	755
23.5	24.5	24 27	segments	24	segments	27	1	804
24.5	25.5	25 27	segments	25	segments	27	1	853
25.5	26.5	26 27	segments	26	segments	27	1	902
26.5	27.5	1	segments	27	segments	27	1	1
27.5	28.5	28 27	segments	28	segments	27	1	1001
28.5	29.5	29 27	segments	29	segments	27	1	1050
29.5	30.5	30 27	segments	30	segments	27	1	1148
30.5	31.5	31 27	segments	31	segments	27	1	1197
31.5	32.5	32 27	segments	32	segments	27	1	1246
32.5	33.5	33 27	segments	33	segments	27	1	1295
33.5	34.5	34 27	segments	34	segments	27	1	1344
34.5	35.5	35 27	segments	35	segments	27	1	1393
35.5	36.5	36 27	segments	36	segments	27	1	1442
36.5	37.5	37 27	segments	37	segments	27	1	1491
37.5	38.5	38 27	segments	38	segments	27	1	1540
38.5	39.5	39 27	segments	39	segments	27	1	1589
39.5	40.5	40 27	segments	40	segments	27	1	1687
40.5	41.5	41 27	segments	41	segments	27	1	1736
41.5	42.5	42 27	segments	42	segments	27	1	1785
42.5	43.5	43 27	segments	43	segments	27	1	1834
43.5	44.5	44 27	segments	44	segments	27	1	1883
44.5	45.5	45 27	segments	45	segments	27	1	1932
45.5	46.5	46 27	segments	46	segments	27	1	1981
46.5	47.5	47 27	segments	47	segments	27	1	2030
47.5	48.5	48 27	segments	48	segments	27	1	2079
48.5	49.5	49 27	segments	49	segments	27	1	2128
49.5	50.5	50 27	segments	50	segments	27	1	2226
0.5	1.5	1 28	segments	1	segments	28	1	21
1.5	2.5	2 28	segments	2	segments	28	1	560
2.5	3.5	3 28	segments	3	segments	28	1	1100
3.5	4.5	4 28	segments	4	segments	28	1	1639
4.5	5.5	5 28	segments	5	segments	28	1	2178
5.5	6.5	6 28	segments	6	segments	28	1	2276
6.5	7.5	7 28	segments	7	segments	28	1	2325
7.5	8.5	8 28	segments	8	segments	28	1	2374
8.5	9.5	9 28	segments	9	segments	28	1	2423
9.5	10.5	10 28	segments	10	segments	28	1	70
10.5	11.5	11 28	segments	11	segments	28	1	119
11.5	12.5	12 28	segments	12	segments	28	1	168
12.5	13.5	13 28	segments	13	segments	28	1	217
13.5	14.5	14 28	segments	14	segments	28	1	266
14.5	15.5	15 28	segments	15	segments	28	1	315
15.5	16.5	16 28	segments	16	segments	28	1	364
16.5	17.5	17 28	segments	17	segments	28	1	413
17.5	18.5	18 28	segments	18	segments	28	1	462
18.5	19.5	19 28	segments	19	segments	28	1	511
19.5	20.5	20 28	segments	20	segments	28	1	609
20.5	21.5	21 28	segments	21	segments	28	1	658
21.5	22.5	22 28	segments	22	segments	28	1	707
22.5	23.5	23 28	segments	23	segments	28	1	756
23.5	24.5	24 28	segments	24	segments	28	1	805
24.5	25.5	25 28	segments	25	segments	28	1	854
25.5	26.5	26 28	segments	26	segments	28	1	903
26.5	27.5	27 28	segments	27	segments	28	1	952
27.5	28.5	1	segments	28	segments	28	1	1
28.5	29.5	29 28	segments	29	segments	28	1	1051
29.5	30.5	30 28	segments	30	segments	28	1	1149
30.5	31.5	31 28	segments	31	segments	28	1	1198
31.5	32.5	32 28	segments	32	segments	28	1	1247
32.5	33.5	33 28	segments	33	segments	28	1	1296
33.5	34.5	34 28	segments	34	segments	28	1	1345
34.5	35.5	35 28	segments	35	segments	28	1	1394
35.5	36.5	36 28	segments	36	segments	28	1	1443
36.5	37.5	37 28	segments	37	segments	28	1	1492
37.5	38.5	38 28	segments	38	segments	28	1	1541
38.5	39.5	39 28	segments	39	segments	28	1	1590
39.5	40.5	40 28	segments	40	segments	28	1	1688
40.5	41.5	41 28	segments	41	segments	28	1	1737
41.5	42.5	42 28	segments	42	segments	28	1	1786
42.5	43.5	43 28	segments	43	segments	28	1	1835
43.5	44.5	44 28	segments	44	segments	28	1	1884
44.5	45.5	45 28	segments	45	segments	28	1	1933
45.5	46.5	46 28	segments	46	segments	28	1	1982
46.5	47.5	47 28	segments	47	segments	28	1	2031
47.5	48.5	48 28	segments	48	segments	28	1	2080
48.5	49.5	49 28	segments	49	segments	28	1	2129
49.5	50.5	50 28	segments	50	segments	28	1	2227
0.5	1.5	1 29	segments	1	segments	29	1	22
1.5	2.5	2 29	segments	2	segments	29	1	561
2.5	3.5	3 29	segments	3	segments	29	1	1101
3.5	4.5	4 29	segments	4	segments	29	1	1640
4.5	5.5	5 29	segments	5	segments	29	1	2179
5.5	6.5	6 29	segments	6	segments	29	1	2277
6.5	7.5	7 29	segments	7	segments	29	1	2326
7.5	8.5	8 29	segments	8	segments	29	1	2375
8.5	9.5	9 29	segments	9	segments	29	1	2424
9.5	10.5	10 29	segments	10	segments	29	1	71
10.5	11.5	11 29	segments	11	segments	29	1	120
11.5	12.5	12 29	segments	12	segments	29	1	169
12.5	13.5	13 29	segments	13	segments	29	1	218
13.5	14.5	14 29	segments	14	segments	29	1	267
14.5	15.5	15 29	segments	15	segments	29	1	316
15.5	16.5	16 29	segments	16	segments	29	1	365
16.5	17.5	17 29	segments	17	segments	29	1	414
17.5	18.5	18 29	segments	18	segments	29	1	463
18.5	19.5	19 29	segments	19	segments	29	1	512
19.5	20.5	20 29	segments	20	segments	29	1	610
20.5	21.5	21 29	segments	21	segments	29	1	659
21.5	22.5	22 29	segments	22	segments	29	1	708
22.5	23.5	23 29	segments	23	segments	29	1	757
23.5	24.5	24 29	segments	24	segments	29	1	806
24.5	25.5	25 29	segments	25	segments	29	1	855
25.5	26.5	26 29	segments	26	segments	29	1	904
26.5	27.5	27 29	segments	27	segments	29	1	953
27.5	28.5	28 29	segments	28	segments	29	1	1002
28.5	29.5	1	segments	29	segments	29	1	1
29.5	30.5	30 29	segments	30	segments	29	1	1150
30.5	31.5	31 29	segments	31	segments	29	1	1199
31.5	32.5	32 29	segments	32	segments	29	1	1248
32.5	33.5	33 29	segments	33	segments	29	1	1297
33.5	34.5	34 29	segments	34	segments	29	1	1346
34.5	35.5	35 29	segments	35	segments	29	1	1395
35.5	36.5	36 29	segments	36	segments	29	1	1444
36.5	37.5	37 29	segments	37	segments	29	1	1493
37.5	38.5	38 29	segments	38	segments	29	1	1542
38.5	39.5	39 29	segments	39	segments	29	1	1591
39.5	40.5	40 29	segments	40	segments	29	1	1689
40.5	41.5	41 29	segments	41	segments	29	1	1738
41.5	42.5	42 29	segments	42	segments	29	1	1787
42.5	43.5	43 29	segments	43	segments	29	1	1836
43.5	44.5	44 29	segments	44	segments	29	1	1885
44.5	45.5	45 29	segments	45	segments	29	1	1934
45.5	46.5	46 29	segments	46	segments	29	1	1983
46.5	47.5	47 29	segments	47	segments	29	1	2032
47.5	48.5	48 29	segments	48	segments	29	1	2081
48.5	49.5	49 29	segments	49	segments	29	1	2130
49.5	50.5	50 29	segments	50	segments	29	1	2228
0.5	1.5	1 30	segments	1	segments	30	1	24
1.5	2.5	2 30	segments	2	segments	30	1	563
2.5	3.5	3 30	segments	3	segments	30	1	1102
3.5	4.5	4 30	segments	4	segments	30	1	1642
4.5	5.5	5 30	segments	5	segments	30	1	2181
5.5	6.5	6 30	segments	6	segments	30	1	2279
6.5	7.5	7 30	segments	7	segments	30	1	2328
7.5	8.5	8 30	segments	8	segments	30	1	2377
8.5	9.5	9 30	segments	9	segments	30	1	2426
9.5	10.5	10 30	segments	10	segments	30	1	73
10.5	11.5	11 30	segments	11	segments	30	1	122
11.5	12.5	12 30	segments	12	segments	30	1	171
12.5	13.5	13 30	segments	13	segments	30	1	220
13.5	14.5	14 30	segments	14	segments	30	1	269
14.5	15.5	15 30	segments	15	segments	30	1	318
15.5	16.5	16 30	segments	16	segments	30	1	367
16.5	17.5	17 30	segments	17	segments	30	1	416
17.5	18.5	18 30	segments	18	segments	30	1	465
18.5	19.5	19 30	segments	19	segments	30	1	514
19.5	20.5	20 30	segments	20	segments	30	1	612
20.5	21.5	21 30	segments	21	segments	30	1	661
21.5	22.5	22 30	segments	22	segments	30	1	710
22.5	23.5	23 30	segments	23	segments	30	1	759
23.5	24.5	24 30	segments	24	segments	30	1	808
24.5	25.5	25 30	segments	25	segments	30	1	857
25.5	26.5	26 30	segments	26	segments	30	1	906
26.5	27.5	27 30	segments	27	segments	30	1	955
27.5	28.5	28 30	segments	28	segments	30	1	1004
28.5	29.5	29 30	segments	29	segments	30	1	1053
29.5	30.5	1	segments	30	segments	30	1	1
30.5	31.5	31 30	segments	31	segments	30	1	1201
31.5	32.5	32 30	segments	32	segments	30	1	1250
32.5	33.5	33 30	segments	33	segments	30	1	1299
33.5	34.5	34 30	segments	34	segments	30	1	1348
34.5	35.5	35 30	segments	35	segments	30	1	1397
35.5	36.5	36 30	segments	36	segments	30	1	1446
36.5	37.5	37 30	segments	37	segments	30	1	1495
37.5	38.5	38 30	segments	38	segments	30	1	1544
38.5	39.5	39 30	segments	39	segments	30	1	1593
39.5	40.5	40 30	segments	40	segments	30	1	1691
40.5	41.5	41 30	segments	41	segments	30	1	1740
41.5	42.5	42 30	segments	42	segments	30	1	1789
42.5	43.5	43 30	segments	43	segments	30	1	1838
43.5	44.5	44 30	segments	44	segments	30	1	1887
44.5	45.5	45 30	segments	45	segments	30	1	1936
45.5	46.5	46 30	segments	46	segments	30	1	1985
46.5	47.5	47 30	segments	47	segments	30	1	2034
47.5	48.5	48 30	segments	48	segments	30	1	2083
48.5	49.5	49 30	segments	49	segments	30	1	2132
49.5	50.5	50 30	segments	50	segments	30	1	2230
0.5	1.5	1 31	segments	1	segments	31	1	25
1.5	2.5	2 31	segments	2	segments	31	1	564
2.5	3.5	3 31	segments	3	segments	31	1	1103
3.5	4.5	4 31	segments	4	segments	31	1	1643
4.5	5.5	5 31	segments	5	segments	31	1	2182
5.5	6.5	6 31	segments	6	segments	31	1	2280
6.5	7.5	7 31	segments	7	segments	31	1	2329
7.5	8.5	8 31	segments	8	segments	31	1	2378
8.5	9.5	9 31	segments	9	segments	31	1	2427
9.5	10.5	10 31	segments	10	segments	31	1	74
10.5	11.5	11 31	segments	11	segments	31	1	123
11.5	12.5	12 31	segments	12	segments	31	1	172
12.5	13.5	13 31	segments	13	segments	31	1	221
13.5	14.5	14 31	segments	14	segments	31	1	270
14.5	15.5	15 31	segments	15	segments	31	1	319
15.5	16.5	16 31	segments	16	segments	31	1	368
16.5	17.5	17 31	segments	17	segments	31	1	417
17.5	18.5	18 31	segments	18	segments	31	1	466
18.5	19.5	19 31	segments	19	segments	31	1	515
19.5	20.5	20 31	segments	20	segments	31	1	613
20.5	21.5	21 31	segments	21	segments	31	1	662
21.5	22.5	22 31	segments	22	segments	31	1	711
22.5	23.5	23 31	segments	23	segments	31	1	760
23.5	24.5	24 31	segments	24	segments	31	1	809
24.5	25.5	25 31	segments	25	segments	31	1	858
25.5	26.5	26 31	segments	26	segments	31	1	907
26.5	27.5	27 31	segments	27	segments	31	1	956
27.5	28.5	28 31	segments	28	segments	31	1	1005
28.5	29.5	29 31	segments	29	segments	31	1	1054
29.5	30.5	30 31	segments	30	segments	31	1	1152
30.5	31.5	1	segments	31	segments	31	1	1
31.5	32.5	32 31	segments	32	segments	31	1	1251
32.5	33.5	33 31	segments	33	segments	31	1	1300
33.5	34.5	34 31	segments	34	segments	31	1	1349
34.5	35.5	35 31	segments	35	segments	31	1	1398
35.5	36.5	36 31	segments	36	segments	31	1	1447
36.5	37.5	37 31	segments	37	segments	31	1	1496
37.5	38.5	38 31	segments	38	segments	31	1	1545
38.5	39.5	39 31	segments	39	segments	31	1	1594
39.5	40.5	40 31	segments	40	segments	31	1	1692
40.5	41.5	41 31	segments	41	segments	31	1	1741
41.5	42.5	42 31	segments	42	segments	31	1	1790
42.5	43.5	43 31	segments	43	segments	31	1	1839
43.5	44.5	44 31	segments	44	segments	31	1	1888
44.5	45.5	45 31	segments	45	segments	31	1	1937
45.5	46.5	46 31	segments	46	segments	31	1	1986
46.5	47.5	47 31	segments	47	segments	31	1	2035
47.5	48.5	48 31	segments	48	segments	31	1	2084
48.5	49.5	49 31	segments	49	segments	31	1	2133
49.5	50.5	50 31	segments	50	segments	31	1	2231
0.5	1.5	1 32	segments	1	segments	32	1	26
1.5	2.5	2 32	segments	2	segments	32	1	565
2.5	3.5	3 32	segments	3	segments	32	1	1104
3.5	4.5	4 32	segments	4	segments	32	1	1644
4.5	5.5	5 32	segments	5	segments	32	1	2183
5.5	6.5	6 32	segments	6	segments	32	1	2281
6.5	7.5	7 32	segments	7	segments	32	1	2330
7.5	8.5	8 32	segments	8	segments	32	1	2379
8.5	9.5	9 32	segments	9	segments	32	1	2428
9.5	10.5	10 32	segments	10	segments	32	1	75
10.5	11.5	11 32	segments	11	segments	32	1	124
11.5	12.5	12 32	segments	12	segments	32	1	173
12.5	13.5	13 32	segments	13	segments	32	1	222
13.5	14.5	14 32	segments	14	segments	32	1	271
14.5	15.5	15 32	segments	15	segments	32	1	320
15.5	16.5	16 32	segments	16	segments	32	1	369
16.5	17.5	17 32	segments	17	segments	32	1	418
17.5	18.5	18 32	segments	18	segments	32	1	467
18.5	19.5	19 32	segments	19	segments	32	1	516
19.5	20.5	20 32	segments	20	segments	32	1	614
20.5	21.5	21 32	segments	21	segments	32	1	663
21.5	22.5	22 32	segments	22	segments	32	1	712
22.5	23.5	23 32	segments	23	segments	32	1	761
23.5	24.5	24 32	segments	24	segments	32	1	810
24.5	25.5	25 32	segments	25	segments	32	1	859
25.5	26.5	26 32	segments	26	segments	32	1	908
26.5	27.5	27 32	segments	27	segments	32	1	957
27.5	28.5	28 32	segments	28	segments	32	1	1006
28.5	29.5	29 32	segments	29	segments	32	1	1055
29.5	30.5	30 32	segments	30	segments	32	1	1153
30.5	31.5	31 32	segments	31	segments	32	1	1202
31.5	32.5	1	segments	32	segments	32	1	1
32.5	33.5	33 32	segments	33	segments	32	1	1301
33.5	34.5	34 32	segments	34	segments	32	1	1350
34.5	35.5	35 32	segments	35	segments	32	1	1399
35.5	36.5	36 32	segments	36	segments	32	1	1448
36.5	37.5	37 32	segments	37	segments	32	1	1497
37.5	38.5	38 32	segments	38	segments	32	1	1546
38.5	39.5	39 32	segments	39	segments	32	1	1595
39.5	40.5	40 32	segments	40	segments	32	1	1693
40.5	41.5	41 32	segments	41	segments	32	1	1742
41.5	42.5	42 32	segments	42	segments	32	1	1791
42.5	43.5	43 32	segments	43	segments	32	1	1840
43.5	44.5	44 32	segments	44	segments	32	1	1889
44.5	45.5	45 32	segments	45	segments	32	1	1938
45.5	46.5	46 32	segments	46	segments	32	1	1987
46.5	47.5	47 32	segments	47	segments	32	1	2036
47.5	48.5	48 32	segments	48	segments	32	1	2085
48.5	49.5	49 32	segments	49	segments	32	1	2134
49.5	50.5	50 32	segments	50	segments	32	1	2232
0.5	1.5	1 33	segments	1	segments	33	1	27
1.5	2.5	2 33	segments	2	segments	33	1	566
2.5	3.5	3 33	segments	3	segments	33	1	1105
3.5	4.5	4 33	segments	4	segments	33	1	1645
4.5	5.5	5 33	segments	5	segments	33	1	2184
5.5	6.5	6 33	segments	6	segments	33	1	2282
6.5	7.5	7 33	segments	7	segments	33	1	2331
7.5	8.5	8 33	segments	8	segments	33	1	2380
8.5	9.5	9 33	segments	9	segments	33	1	2429
9.5	10.5	10 33	segments	10	segments	33	1	76
10.5	11.5	11 33	segments	11	segments	33	1	125
11.5	12.5	12 33	segments	12	segments	33	1	174
12.5	13.5	13 33	segments	13	segments	33	1	223
13.5	14.5	14 33	segments	14	segments	33	1	272
14.5	15.5	15 33	segments	15	segments	33	1	321
15.5	16.5	16 33	segments	16	segments	33	1	370
16.5	17.5	17 33	segments	17	segments	33	1	419
17.5	18.5	18 33	segments	18	segments	33	1	468
18.5	19.5	19 33	segments	19	segments	33	1	517
19.5	20.5	20 33	segments	20	segments	33	1	615
20.5	21.5	21 33	segments	21	segments	33	1	664
21.5	22.5	22 33	segments	22	segments	33	1	713
22.5	23.5	23 33	segments	23	segments	33	1	762
23.5	24.5	24 33	segments	24	segments	33	1	811
24.5	25.5	25 33	segments	25	segments	33	1	860
25.5	26.5	26 33	segments	26	segments	33	1	909
26.5	27.5	27 33	segments	27	segments	33	1	958
27.5	28.5	28 33	segments	28	segments	33	1	1007
28.5	29.5	29 33	segments	29	segments	33	1	1056
29.5	30.5	30 33	segments	30	segments	33	1	1154
30.5	31.5	31 33	segments	31	segments	33	1	1203
31.5	32.5	32 33	segments	32	segments	33	1	1252
32.5	33.5	1	segments	33	segments	33	1	1
33.5	34.5	34 33	segments	34	segments	33	1	1351
34.5	35.5	35 33	segments	35	segments	33	1	1400
35.5	36.5	36 33	segments	36	segments	33	1	1449
36.5	37.5	37 33	segments	37	segments	33	1	1498
37.5	38.5	38 33	segments	38	segments	33	1	1547
38.5	39.5	39 33	segments	39	segments	33	1	1596
39.5	40.5	40 33	segments	40	segments	33	1	1694
40.5	41.5	41 33	segments	41	segments	33	1	1743
41.5	42.5	42 33	segments	42	segments	33	1	1792
42.5	43.5	43 33	segments	43	segments	33	1	1841
43.5	44.5	44 33	segments	44	segments	33	1	1890
44.5	45.5	45 33	segments	45	segments	33	1	1939
45.5	46.5	46 33	segments	46	segments	33	1	1988
46.5	47.5	47 33	segments	47	segments	33	1	2037
47.5	48.5	48 33	segments	48	segments	33	1	2086
48.5	49.5	49 33	segments	49	segments	33	1	2135
49.5	50.5	50 33	segments	50	segments	33	1	2233
0.5	1.5	1 34	segments	1	segments	34	1	28
1.5	2.5	2 34	segments	2	segments	34	1	567
